,p2psockets,p2psockets-core,1.1.2,2005-09-20 05:50     28926,,https://repo1.maven.org/maven2/p2psockets/p2psockets-core/1.1.2/p2psockets-core-1.1.2.jar
,pl.setblack,nee-cache-caffeine,0.6.7,2021-02-26 19:46      4695,,https://repo1.maven.org/maven2/pl/setblack/nee-cache-caffeine/0.6.7/nee-cache-caffeine-0.6.7.jar
,pl.setblack,nee-cache-caffeine,0.6.6,2021-02-05 22:03      4682,,https://repo1.maven.org/maven2/pl/setblack/nee-cache-caffeine/0.6.6/nee-cache-caffeine-0.6.6.jar
,pl.setblack,nee-cache-caffeine,0.6.5,2021-01-26 20:42      4682,,https://repo1.maven.org/maven2/pl/setblack/nee-cache-caffeine/0.6.5/nee-cache-caffeine-0.6.5.jar
,pl.setblack,nee-cache-caffeine,0.6.4,2021-01-10 21:40      4682,,https://repo1.maven.org/maven2/pl/setblack/nee-cache-caffeine/0.6.4/nee-cache-caffeine-0.6.4.jar
,pl.setblack,nee-cache-caffeine,0.6.3,2021-01-10 17:02      4682,,https://repo1.maven.org/maven2/pl/setblack/nee-cache-caffeine/0.6.3/nee-cache-caffeine-0.6.3.jar
,pl.setblack,nee-cache-caffeine,0.6.2,2021-01-02 17:45      4682,,https://repo1.maven.org/maven2/pl/setblack/nee-cache-caffeine/0.6.2/nee-cache-caffeine-0.6.2.jar
,pl.setblack,nee-cache-caffeine,0.6.1,2021-01-02 13:28      4682,,https://repo1.maven.org/maven2/pl/setblack/nee-cache-caffeine/0.6.1/nee-cache-caffeine-0.6.1.jar
,pl.setblack,nee-cache-caffeine,0.6.0,2021-01-01 16:06      4682,,https://repo1.maven.org/maven2/pl/setblack/nee-cache-caffeine/0.6.0/nee-cache-caffeine-0.6.0.jar
,pl.setblack,nee-cache-caffeine,0.5.2,2020-12-09 22:52      4681,,https://repo1.maven.org/maven2/pl/setblack/nee-cache-caffeine/0.5.2/nee-cache-caffeine-0.5.2.jar
,pl.setblack,nee-cache-caffeine,0.5.0,2020-10-15 20:06      4681,,https://repo1.maven.org/maven2/pl/setblack/nee-cache-caffeine/0.5.0/nee-cache-caffeine-0.5.0.jar
,pl.setblack,nee-cache-caffeine,0.4.6,2020-10-13 01:29      4672,,https://repo1.maven.org/maven2/pl/setblack/nee-cache-caffeine/0.4.6/nee-cache-caffeine-0.4.6.jar
,pl.setblack,nee-cache-caffeine,0.4.5,2020-10-12 23:34      4672,,https://repo1.maven.org/maven2/pl/setblack/nee-cache-caffeine/0.4.5/nee-cache-caffeine-0.4.5.jar
,pl.setblack,nee-cache-caffeine,0.4.4,2020-10-11 18:03      4672,,https://repo1.maven.org/maven2/pl/setblack/nee-cache-caffeine/0.4.4/nee-cache-caffeine-0.4.4.jar
,pl.setblack,nee-cache-caffeine,0.4.3,2020-10-11 16:57      4672,,https://repo1.maven.org/maven2/pl/setblack/nee-cache-caffeine/0.4.3/nee-cache-caffeine-0.4.3.jar
,pl.setblack,nee-cache-caffeine,0.4.0,2020-10-02 05:26      4672,,https://repo1.maven.org/maven2/pl/setblack/nee-cache-caffeine/0.4.0/nee-cache-caffeine-0.4.0.jar
,pl.setblack,nee-cache-caffeine,0.3.1,2020-09-23 22:55      4672,,https://repo1.maven.org/maven2/pl/setblack/nee-cache-caffeine/0.3.1/nee-cache-caffeine-0.3.1.jar
,pl.setblack,kure-potlin,0.7.0,2022-10-16 10:09     36174,,https://repo1.maven.org/maven2/pl/setblack/kure-potlin/0.7.0/kure-potlin-0.7.0.jar
,pl.setblack,kure-potlin,0.6.0,2021-11-08 23:27     35427,,https://repo1.maven.org/maven2/pl/setblack/kure-potlin/0.6.0/kure-potlin-0.6.0.jar
,pl.setblack,kure-potlin,0.5.0,2021-04-15 04:57     34853,,https://repo1.maven.org/maven2/pl/setblack/kure-potlin/0.5.0/kure-potlin-0.5.0.jar
,pl.setblack,kure-potlin,0.4.0,2021-03-27 10:01     31384,,https://repo1.maven.org/maven2/pl/setblack/kure-potlin/0.4.0/kure-potlin-0.4.0.jar
,pl.setblack,kure-potlin,0.3.0,2021-03-20 16:10     24140,,https://repo1.maven.org/maven2/pl/setblack/kure-potlin/0.3.0/kure-potlin-0.3.0.jar
,pl.setblack,kure-potlin,0.2.1,2021-03-18 06:09     12342,,https://repo1.maven.org/maven2/pl/setblack/kure-potlin/0.2.1/kure-potlin-0.2.1.jar
,pl.setblack,kure-potlin,0.1.3,2021-03-07 10:04     19444,,https://repo1.maven.org/maven2/pl/setblack/kure-potlin/0.1.3/kure-potlin-0.1.3.jar
,pl.setblack,facti-core,0.1.0,2021-11-21 12:34    120929,,https://repo1.maven.org/maven2/pl/setblack/facti-core/0.1.0/facti-core-0.1.0.jar
,pl.setblack,cryptotpyrc_sjs0.6_2.11,0.4,2016-04-05 20:09     73838,,https://repo1.maven.org/maven2/pl/setblack/cryptotpyrc_sjs0.6_2.11/0.4/cryptotpyrc_sjs0.6_2.11-0.4.jar
,pl.setblack,cryptotpyrc_sjs0.6_2.11,0.2,2016-03-25 19:07     62813,,https://repo1.maven.org/maven2/pl/setblack/cryptotpyrc_sjs0.6_2.11/0.2/cryptotpyrc_sjs0.6_2.11-0.2.jar
,pl.setblack,cryptotpyrc_sjs0.6_2.11,0.1,2016-03-22 23:28     63120,,https://repo1.maven.org/maven2/pl/setblack/cryptotpyrc_sjs0.6_2.11/0.1/cryptotpyrc_sjs0.6_2.11-0.1.jar
,pl.setblack,cryptotpyrc_2.12,0.4.1,2016-12-10 10:47       278,,https://repo1.maven.org/maven2/pl/setblack/cryptotpyrc_2.12/0.4.1/cryptotpyrc_2.12-0.4.1.jar
,pl.setblack,cryptotpyrc_2.11,0.4,2016-04-05 20:09     49981,,https://repo1.maven.org/maven2/pl/setblack/cryptotpyrc_2.11/0.4/cryptotpyrc_2.11-0.4.jar
,pl.setblack,cryptotpyrc_2.11,0.2,2016-03-25 19:07     47286,,https://repo1.maven.org/maven2/pl/setblack/cryptotpyrc_2.11/0.2/cryptotpyrc_2.11-0.2.jar
,pl.setblack,cryptotpyrc_2.11,0.1,2016-03-22 23:28     47402,,https://repo1.maven.org/maven2/pl/setblack/cryptotpyrc_2.11/0.1/cryptotpyrc_2.11-0.1.jar
,pl.setblack,badlam,1.0.0,2021-05-18 08:41     19440,,https://repo1.maven.org/maven2/pl/setblack/badlam/1.0.0/badlam-1.0.0.jar
,pl.setblack,badass,1.0,2014-08-03 20:15      3624,,https://repo1.maven.org/maven2/pl/setblack/badass/1.0/badass-1.0.jar
,pl.setblack,app_sjs0.6_2.12,0.4.1,2016-12-10 10:47     66483,,https://repo1.maven.org/maven2/pl/setblack/app_sjs0.6_2.12/0.4.1/app_sjs0.6_2.12-0.4.1.jar
,pl.setblack,app_2.12,0.4.1,2016-12-10 10:47     37571,,https://repo1.maven.org/maven2/pl/setblack/app_2.12/0.4.1/app_2.12-0.4.1.jar
,pl.setblack,airomem-direct,1.0.1,2015-04-25 07:38     18385,,https://repo1.maven.org/maven2/pl/setblack/airomem-direct/1.0.1/airomem-direct-1.0.1.jar
,pl.setblack,airomem-core,1.2.0,2022-09-19 03:45     30061,,https://repo1.maven.org/maven2/pl/setblack/airomem-core/1.2.0/airomem-core-1.2.0.jar
,pl.setblack,airomem-core,1.1.2,2020-09-20 11:39     30243,,https://repo1.maven.org/maven2/pl/setblack/airomem-core/1.1.2/airomem-core-1.1.2.jar
,pl.setblack,airomem-core,1.1.1,2017-03-25 20:34     29972,,https://repo1.maven.org/maven2/pl/setblack/airomem-core/1.1.1/airomem-core-1.1.1.jar
,pl.setblack,airomem-core,1.1.0,2016-11-26 08:45     30186,,https://repo1.maven.org/maven2/pl/setblack/airomem-core/1.1.0/airomem-core-1.1.0.jar
,pl.setblack,airomem-core,1.0.5,2016-05-10 19:59     30173,,https://repo1.maven.org/maven2/pl/setblack/airomem-core/1.0.5/airomem-core-1.0.5.jar
,pl.setblack,airomem-core,1.0.4,2016-04-17 18:29     29385,,https://repo1.maven.org/maven2/pl/setblack/airomem-core/1.0.4/airomem-core-1.0.4.jar
,pl.setblack,airomem-core,1.0.3,2016-01-27 05:44     29039,,https://repo1.maven.org/maven2/pl/setblack/airomem-core/1.0.3/airomem-core-1.0.3.jar
,pl.setblack,airomem-core,1.0.2,2015-04-25 07:27     28947,,https://repo1.maven.org/maven2/pl/setblack/airomem-core/1.0.2/airomem-core-1.0.2.jar
,pl.setblack,airomem-core,1.0,2015-01-30 21:04     28656,,https://repo1.maven.org/maven2/pl/setblack/airomem-core/1.0/airomem-core-1.0.jar
,pl.serwersms,apiv2,1.2,2023-03-06 15:38     19680,,https://repo1.maven.org/maven2/pl/serwersms/apiv2/1.2/apiv2-1.2.jar
,pl.serwersms,apiv2,1.1,2021-02-08 08:41     18578,,https://repo1.maven.org/maven2/pl/serwersms/apiv2/1.1/apiv2-1.1.jar
,pl.serwersms,apiv2,1.0,2021-02-08 08:23     18584,,https://repo1.maven.org/maven2/pl/serwersms/apiv2/1.0/apiv2-1.0.jar
,pl.serwersms,apiv2,0.0.1,2021-02-05 21:51     18571,,https://repo1.maven.org/maven2/pl/serwersms/apiv2/0.0.1/apiv2-0.0.1.jar
,pl.rzrz,kotlin-test-factories-generator,1.1.9,2021-05-18 13:28     19579,,https://repo1.maven.org/maven2/pl/rzrz/kotlin-test-factories-generator/1.1.9/kotlin-test-factories-generator-1.1.9.jar
,pl.rzrz,kotlin-test-factories-generator,1.1.8,2021-05-18 12:59     19579,,https://repo1.maven.org/maven2/pl/rzrz/kotlin-test-factories-generator/1.1.8/kotlin-test-factories-generator-1.1.8.jar
,pl.rzrz,kotlin-test-factories-generator,1.1.10,2021-05-18 16:06     19579,,https://repo1.maven.org/maven2/pl/rzrz/kotlin-test-factories-generator/1.1.10/kotlin-test-factories-generator-1.1.10.jar
,pl.rzrz,kotlin-test-factories-generator,1.0.3,2021-01-11 11:59     11168,,https://repo1.maven.org/maven2/pl/rzrz/kotlin-test-factories-generator/1.0.3/kotlin-test-factories-generator-1.0.3.jar
,pl.rzrz,kotlin-test-factories-generator,1.0.2,2021-01-11 11:29     11168,,https://repo1.maven.org/maven2/pl/rzrz/kotlin-test-factories-generator/1.0.2/kotlin-test-factories-generator-1.0.2.jar
,pl.rzrz,kotlin-test-factories-generator,1.0.1,2021-01-10 18:36     11168,,https://repo1.maven.org/maven2/pl/rzrz/kotlin-test-factories-generator/1.0.1/kotlin-test-factories-generator-1.0.1.jar
,pl.rzrz,kotlin-test-factories-core,1.1.9,2021-05-18 13:28     10300,,https://repo1.maven.org/maven2/pl/rzrz/kotlin-test-factories-core/1.1.9/kotlin-test-factories-core-1.1.9.jar
,pl.rzrz,kotlin-test-factories-core,1.1.8,2021-05-18 12:58     10300,,https://repo1.maven.org/maven2/pl/rzrz/kotlin-test-factories-core/1.1.8/kotlin-test-factories-core-1.1.8.jar
,pl.rzrz,kotlin-test-factories-core,1.1.10,2021-05-18 16:06     10475,,https://repo1.maven.org/maven2/pl/rzrz/kotlin-test-factories-core/1.1.10/kotlin-test-factories-core-1.1.10.jar
,pl.rzrz,kotlin-test-factories-core,1.0.3,2021-01-11 11:57      7260,,https://repo1.maven.org/maven2/pl/rzrz/kotlin-test-factories-core/1.0.3/kotlin-test-factories-core-1.0.3.jar
,pl.rzrz,kotlin-test-factories-core,1.0.2,2021-01-11 11:26      7260,,https://repo1.maven.org/maven2/pl/rzrz/kotlin-test-factories-core/1.0.2/kotlin-test-factories-core-1.0.2.jar
,pl.rzrz,kotlin-test-factories-annotations,1.0.3,2021-01-11 11:54      1605,,https://repo1.maven.org/maven2/pl/rzrz/kotlin-test-factories-annotations/1.0.3/kotlin-test-factories-annotations-1.0.3.jar
,pl.rzrz,kotlin-test-factories-annotations,1.0.2,2021-01-11 11:21      7870,,https://repo1.maven.org/maven2/pl/rzrz/kotlin-test-factories-annotations/1.0.2/kotlin-test-factories-annotations-1.0.2.jar
,pl.rzrz,assertj-reactor,1.0.8,2021-07-07 10:25      5135,,https://repo1.maven.org/maven2/pl/rzrz/assertj-reactor/1.0.8/assertj-reactor-1.0.8.jar
,pl.rzrz,assertj-reactor,1.0.7,2021-05-21 23:18      5068,,https://repo1.maven.org/maven2/pl/rzrz/assertj-reactor/1.0.7/assertj-reactor-1.0.7.jar
,pl.rzrz,assertj-reactor,1.0.5,2021-01-12 15:34      4979,,https://repo1.maven.org/maven2/pl/rzrz/assertj-reactor/1.0.5/assertj-reactor-1.0.5.jar
,pl.rzrz,assertj-reactor,1.0.4,2020-10-26 18:30      4178,,https://repo1.maven.org/maven2/pl/rzrz/assertj-reactor/1.0.4/assertj-reactor-1.0.4.jar
,pl.rzrz,assertj-reactor,1.0.3,2020-10-26 17:18      4030,,https://repo1.maven.org/maven2/pl/rzrz/assertj-reactor/1.0.3/assertj-reactor-1.0.3.jar
,pl.rzrz,assertj-reactor,1.0.2,2020-10-25 11:34      4026,,https://repo1.maven.org/maven2/pl/rzrz/assertj-reactor/1.0.2/assertj-reactor-1.0.2.jar
,pl.rspective.voucherify.client,voucherify-java-sdk,4.2.0,2017-04-21 14:05     78090,,https://repo1.maven.org/maven2/pl/rspective/voucherify/client/voucherify-java-sdk/4.2.0/voucherify-java-sdk-4.2.0.jar
,pl.rspective.voucherify.client,voucherify-java-sdk,4.1.0,2017-04-20 14:06     74230,,https://repo1.maven.org/maven2/pl/rspective/voucherify/client/voucherify-java-sdk/4.1.0/voucherify-java-sdk-4.1.0.jar
,pl.rspective.voucherify.client,voucherify-java-sdk,4.0.0,2017-04-11 10:37     71467,,https://repo1.maven.org/maven2/pl/rspective/voucherify/client/voucherify-java-sdk/4.0.0/voucherify-java-sdk-4.0.0.jar
,pl.rspective.voucherify.client,voucherify-java-sdk,3.6.1,2016-12-02 13:33     71923,,https://repo1.maven.org/maven2/pl/rspective/voucherify/client/voucherify-java-sdk/3.6.1/voucherify-java-sdk-3.6.1.jar
,pl.rspective.voucherify.client,voucherify-java-sdk,3.6.0,2016-12-02 13:26     71712,,https://repo1.maven.org/maven2/pl/rspective/voucherify/client/voucherify-java-sdk/3.6.0/voucherify-java-sdk-3.6.0.jar
,pl.rspective.voucherify.client,voucherify-java-sdk,3.5.0,2016-09-07 11:56     69627,,https://repo1.maven.org/maven2/pl/rspective/voucherify/client/voucherify-java-sdk/3.5.0/voucherify-java-sdk-3.5.0.jar
,pl.rspective.voucherify.client,voucherify-java-sdk,3.4.0,2016-07-21 11:16     68660,,https://repo1.maven.org/maven2/pl/rspective/voucherify/client/voucherify-java-sdk/3.4.0/voucherify-java-sdk-3.4.0.jar
,pl.rspective.voucherify.client,voucherify-java-sdk,3.3.0,2016-07-21 11:21     66723,,https://repo1.maven.org/maven2/pl/rspective/voucherify/client/voucherify-java-sdk/3.3.0/voucherify-java-sdk-3.3.0.jar
,pl.rspective.voucherify.client,voucherify-java-sdk,3.2.0,2016-07-19 09:58     66723,,https://repo1.maven.org/maven2/pl/rspective/voucherify/client/voucherify-java-sdk/3.2.0/voucherify-java-sdk-3.2.0.jar
,pl.rspective.voucherify.client,voucherify-java-sdk,3.0.0,2016-06-21 08:30     60396,,https://repo1.maven.org/maven2/pl/rspective/voucherify/client/voucherify-java-sdk/3.0.0/voucherify-java-sdk-3.0.0.jar
,pl.rspective.voucherify.client,voucherify-java-sdk,2.6.0,2016-06-02 10:27     53279,,https://repo1.maven.org/maven2/pl/rspective/voucherify/client/voucherify-java-sdk/2.6.0/voucherify-java-sdk-2.6.0.jar
,pl.rspective.voucherify.client,voucherify-java-sdk,2.5.0,2016-04-27 15:01     51952,,https://repo1.maven.org/maven2/pl/rspective/voucherify/client/voucherify-java-sdk/2.5.0/voucherify-java-sdk-2.5.0.jar
,pl.rspective.voucherify.client,voucherify-java-sdk,2.4.1,2016-04-19 10:14     50717,,https://repo1.maven.org/maven2/pl/rspective/voucherify/client/voucherify-java-sdk/2.4.1/voucherify-java-sdk-2.4.1.jar
,pl.rspective.voucherify.client,voucherify-java-sdk,2.4.0,2016-04-12 10:07     50574,,https://repo1.maven.org/maven2/pl/rspective/voucherify/client/voucherify-java-sdk/2.4.0/voucherify-java-sdk-2.4.0.jar
,pl.rspective.voucherify.client,voucherify-java-sdk,2.3.1,2016-04-04 10:04     42385,,https://repo1.maven.org/maven2/pl/rspective/voucherify/client/voucherify-java-sdk/2.3.1/voucherify-java-sdk-2.3.1.jar
,pl.rspective.voucherify.client,voucherify-java-sdk,2.3.0,2016-03-22 20:27     42395,,https://repo1.maven.org/maven2/pl/rspective/voucherify/client/voucherify-java-sdk/2.3.0/voucherify-java-sdk-2.3.0.jar
,pl.rspective.voucherify.client,voucherify-java-sdk,2.2.0,2016-02-22 12:20     40015,,https://repo1.maven.org/maven2/pl/rspective/voucherify/client/voucherify-java-sdk/2.2.0/voucherify-java-sdk-2.2.0.jar
,pl.rspective.voucherify.client,voucherify-java-sdk,2.1.0,2015-12-14 12:14     36040,,https://repo1.maven.org/maven2/pl/rspective/voucherify/client/voucherify-java-sdk/2.1.0/voucherify-java-sdk-2.1.0.jar
,pl.rspective.voucherify.client,voucherify-java-sdk,2.0.1,2015-11-23 13:46     33870,,https://repo1.maven.org/maven2/pl/rspective/voucherify/client/voucherify-java-sdk/2.0.1/voucherify-java-sdk-2.0.1.jar
,pl.rspective.voucherify.client,voucherify-java-sdk,2.0.0,2015-11-20 13:17     33782,,https://repo1.maven.org/maven2/pl/rspective/voucherify/client/voucherify-java-sdk/2.0.0/voucherify-java-sdk-2.0.0.jar
,pl.rspective.voucherify.client,voucherify-java-sdk,1.9.2,2015-11-18 14:09     32559,,https://repo1.maven.org/maven2/pl/rspective/voucherify/client/voucherify-java-sdk/1.9.2/voucherify-java-sdk-1.9.2.jar
,pl.rspective.voucherify.client,voucherify-java-sdk,1.9.1,2015-11-13 12:24     32551,,https://repo1.maven.org/maven2/pl/rspective/voucherify/client/voucherify-java-sdk/1.9.1/voucherify-java-sdk-1.9.1.jar
,pl.rspective.voucherify.client,voucherify-java-sdk,1.9.0,2015-11-12 10:04     32566,,https://repo1.maven.org/maven2/pl/rspective/voucherify/client/voucherify-java-sdk/1.9.0/voucherify-java-sdk-1.9.0.jar
,pl.rspective.voucherify.client,voucherify-java-sdk,1.8.1,2015-11-10 08:13     31227,,https://repo1.maven.org/maven2/pl/rspective/voucherify/client/voucherify-java-sdk/1.8.1/voucherify-java-sdk-1.8.1.jar
,pl.rspective.voucherify.client,voucherify-java-sdk,1.8.0,2015-11-06 13:36     31222,,https://repo1.maven.org/maven2/pl/rspective/voucherify/client/voucherify-java-sdk/1.8.0/voucherify-java-sdk-1.8.0.jar
,pl.rspective.voucherify.client,voucherify-java-sdk,1.7.0,2015-11-06 06:14     31193,,https://repo1.maven.org/maven2/pl/rspective/voucherify/client/voucherify-java-sdk/1.7.0/voucherify-java-sdk-1.7.0.jar
,pl.rspective.voucherify.client,voucherify-java-sdk,1.6.0,2015-10-12 21:04     30899,,https://repo1.maven.org/maven2/pl/rspective/voucherify/client/voucherify-java-sdk/1.6.0/voucherify-java-sdk-1.6.0.jar
,pl.rspective.voucherify.client,voucherify-java-sdk,1.5.0,2015-09-28 14:03     30808,,https://repo1.maven.org/maven2/pl/rspective/voucherify/client/voucherify-java-sdk/1.5.0/voucherify-java-sdk-1.5.0.jar
,pl.rspective.voucherify.client,voucherify-java-sdk,1.4.0,2015-09-26 14:58     30844,,https://repo1.maven.org/maven2/pl/rspective/voucherify/client/voucherify-java-sdk/1.4.0/voucherify-java-sdk-1.4.0.jar
,pl.rspective.voucherify.client,voucherify-java-sdk,1.3.1,2015-09-17 11:02     27405,,https://repo1.maven.org/maven2/pl/rspective/voucherify/client/voucherify-java-sdk/1.3.1/voucherify-java-sdk-1.3.1.jar
,pl.rspective.voucherify.client,voucherify-java-sdk,1.2.0,2015-07-23 09:37     25641,,https://repo1.maven.org/maven2/pl/rspective/voucherify/client/voucherify-java-sdk/1.2.0/voucherify-java-sdk-1.2.0.jar
,pl.rspective.voucherify.client,voucherify-java-sdk,1.0.0,2015-04-29 06:34     26758,,https://repo1.maven.org/maven2/pl/rspective/voucherify/client/voucherify-java-sdk/1.0.0/voucherify-java-sdk-1.0.0.jar
,pl.raszkowski,sport-trackers-connector,0.1.0-alpha4,2016-11-30 13:12     35537,,https://repo1.maven.org/maven2/pl/raszkowski/sport-trackers-connector/0.1.0-alpha4/sport-trackers-connector-0.1.0-alpha4.jar
,pl.raszkowski,sport-trackers-connector,0.1.0-alpha3,2016-11-29 09:02     29444,,https://repo1.maven.org/maven2/pl/raszkowski/sport-trackers-connector/0.1.0-alpha3/sport-trackers-connector-0.1.0-alpha3.jar
,pl.raszkowski,sport-trackers-connector,0.1.0-alpha2,2016-11-29 07:58     28356,,https://repo1.maven.org/maven2/pl/raszkowski/sport-trackers-connector/0.1.0-alpha2/sport-trackers-connector-0.1.0-alpha2.jar
,pl.raszkowski,sport-trackers-connector,0.1.0-alpha1,2016-11-23 13:39     27333,,https://repo1.maven.org/maven2/pl/raszkowski/sport-trackers-connector/0.1.0-alpha1/sport-trackers-connector-0.1.0-alpha1.jar
,pl.project13.scala,words_2.9.1,0.1,2012-08-11 15:53    110132,,https://repo1.maven.org/maven2/pl/project13/scala/words_2.9.1/0.1/words_2.9.1-0.1.jar
,pl.project13.scala,words_2.10,0.2,2013-01-05 18:03    107272,,https://repo1.maven.org/maven2/pl/project13/scala/words_2.10/0.2/words_2.10-0.2.jar
,pl.project13.scala,sbt-jmh_2.12_1.0,0.4.6,2023-09-05 08:16     14199,,https://repo1.maven.org/maven2/pl/project13/scala/sbt-jmh_2.12_1.0/0.4.6/sbt-jmh_2.12_1.0-0.4.6.jar
,pl.project13.scala,sbt-jmh_2.12_1.0,0.4.6,2023-09-05 08:16     14199,,https://repo1.maven.org/maven2/pl/project13/scala/sbt-jmh_2.12_1.0/0.4.6/sbt-jmh-0.4.6.jar
,pl.project13.scala,sbt-jmh_2.12_1.0,0.4.5,2023-06-05 10:57     14199,,https://repo1.maven.org/maven2/pl/project13/scala/sbt-jmh_2.12_1.0/0.4.5/sbt-jmh_2.12_1.0-0.4.5.jar
,pl.project13.scala,sbt-jmh_2.12_1.0,0.4.5,2023-06-05 10:57     14199,,https://repo1.maven.org/maven2/pl/project13/scala/sbt-jmh_2.12_1.0/0.4.5/sbt-jmh-0.4.5.jar
,pl.project13.scala,sbt-jmh_2.12_1.0,0.4.4,2023-01-31 12:55     14133,,https://repo1.maven.org/maven2/pl/project13/scala/sbt-jmh_2.12_1.0/0.4.4/sbt-jmh-0.4.4.jar
,pl.project13.scala,sbt-jmh_2.12_1.0,0.4.3,2021-06-01 04:27     13897,,https://repo1.maven.org/maven2/pl/project13/scala/sbt-jmh_2.12_1.0/0.4.3/sbt-jmh-0.4.3.jar
,pl.project13.scala,sbt-jmh_2.12_1.0,0.4.2,2021-05-13 02:55     13879,,https://repo1.maven.org/maven2/pl/project13/scala/sbt-jmh_2.12_1.0/0.4.2/sbt-jmh-0.4.2.jar
,pl.project13.scala,sbt-jmh_2.12_1.0,0.4.1,2021-05-12 00:53     13879,,https://repo1.maven.org/maven2/pl/project13/scala/sbt-jmh_2.12_1.0/0.4.1/sbt-jmh-0.4.1.jar
,pl.project13.scala,sbt-jmh_2.10_0.13,0.1.1,2014-05-20 07:19                26179,,https://repo1.maven.org/maven2/pl/project13/scala/sbt-jmh_2.10_0.13/0.1.1/sbt-jmh-0.1.1.jar
,pl.project13.scala,sbt-jmh_2.10_0.13,0.1.0,2014-05-20 06:53                25186,,https://repo1.maven.org/maven2/pl/project13/scala/sbt-jmh_2.10_0.13/0.1.0/sbt-jmh-0.1.0.jar
,pl.project13.scala,sbt-jmh-extras_2.12.0-M5,0.2.9,2016-07-13 11:16      6584,,https://repo1.maven.org/maven2/pl/project13/scala/sbt-jmh-extras_2.12.0-M5/0.2.9/sbt-jmh-extras_2.12.0-M5-0.2.9.jar
,pl.project13.scala,sbt-jmh-extras_2.12.0-M5,0.2.12,2016-09-08 13:03      6591,,https://repo1.maven.org/maven2/pl/project13/scala/sbt-jmh-extras_2.12.0-M5/0.2.12/sbt-jmh-extras_2.12.0-M5-0.2.12.jar
,pl.project13.scala,sbt-jmh-extras_2.12.0-M5,0.2.11,2016-07-25 12:03      6584,,https://repo1.maven.org/maven2/pl/project13/scala/sbt-jmh-extras_2.12.0-M5/0.2.11/sbt-jmh-extras_2.12.0-M5-0.2.11.jar
,pl.project13.scala,sbt-jmh-extras_2.12.0-M5,0.2.10,2016-07-13 12:06      6583,,https://repo1.maven.org/maven2/pl/project13/scala/sbt-jmh-extras_2.12.0-M5/0.2.10/sbt-jmh-extras_2.12.0-M5-0.2.10.jar
,pl.project13.scala,sbt-jmh-extras_2.12.0-M4,0.2.9,2016-07-13 11:16      6584,,https://repo1.maven.org/maven2/pl/project13/scala/sbt-jmh-extras_2.12.0-M4/0.2.9/sbt-jmh-extras_2.12.0-M4-0.2.9.jar
,pl.project13.scala,sbt-jmh-extras_2.12.0-M4,0.2.12,2016-09-08 13:03      6591,,https://repo1.maven.org/maven2/pl/project13/scala/sbt-jmh-extras_2.12.0-M4/0.2.12/sbt-jmh-extras_2.12.0-M4-0.2.12.jar
,pl.project13.scala,sbt-jmh-extras_2.12.0-M4,0.2.11,2016-07-25 12:03      6584,,https://repo1.maven.org/maven2/pl/project13/scala/sbt-jmh-extras_2.12.0-M4/0.2.11/sbt-jmh-extras_2.12.0-M4-0.2.11.jar
,pl.project13.scala,sbt-jmh-extras_2.12.0-M4,0.2.10,2016-07-13 12:06      6583,,https://repo1.maven.org/maven2/pl/project13/scala/sbt-jmh-extras_2.12.0-M4/0.2.10/sbt-jmh-extras_2.12.0-M4-0.2.10.jar
,pl.project13.scala,sbt-jmh-extras_2.12.0-M3,0.2.9,2016-07-13 11:15      6584,,https://repo1.maven.org/maven2/pl/project13/scala/sbt-jmh-extras_2.12.0-M3/0.2.9/sbt-jmh-extras_2.12.0-M3-0.2.9.jar
,pl.project13.scala,sbt-jmh-extras_2.12.0-M3,0.2.12,2016-09-08 13:02      6591,,https://repo1.maven.org/maven2/pl/project13/scala/sbt-jmh-extras_2.12.0-M3/0.2.12/sbt-jmh-extras_2.12.0-M3-0.2.12.jar
,pl.project13.scala,sbt-jmh-extras_2.12.0-M3,0.2.11,2016-07-25 12:03      6584,,https://repo1.maven.org/maven2/pl/project13/scala/sbt-jmh-extras_2.12.0-M3/0.2.11/sbt-jmh-extras_2.12.0-M3-0.2.11.jar
,pl.project13.scala,sbt-jmh-extras_2.12.0-M3,0.2.10,2016-07-13 12:06      6583,,https://repo1.maven.org/maven2/pl/project13/scala/sbt-jmh-extras_2.12.0-M3/0.2.10/sbt-jmh-extras_2.12.0-M3-0.2.10.jar
,pl.project13.scala,sbt-jmh-extras_2.12.0-M2,0.2.9,2016-07-13 11:15      6584,,https://repo1.maven.org/maven2/pl/project13/scala/sbt-jmh-extras_2.12.0-M2/0.2.9/sbt-jmh-extras_2.12.0-M2-0.2.9.jar
,pl.project13.scala,sbt-jmh-extras_2.12.0-M2,0.2.12,2016-09-08 13:02      6591,,https://repo1.maven.org/maven2/pl/project13/scala/sbt-jmh-extras_2.12.0-M2/0.2.12/sbt-jmh-extras_2.12.0-M2-0.2.12.jar
