,ba.sake,stone-macros_sjs1_2.13,0.3.0,2020-09-17 10:25     92919,,https://repo1.maven.org/maven2/ba/sake/stone-macros_sjs1_2.13/0.3.0/stone-macros_sjs1_2.13-0.3.0.jar
,ba.sake,stone-macros_sjs1_2.13,0.2.1,2020-09-12 19:11     78146,,https://repo1.maven.org/maven2/ba/sake/stone-macros_sjs1_2.13/0.2.1/stone-macros_sjs1_2.13-0.2.1.jar
,ba.sake,stone-macros_sjs1_2.13,0.2.0,2020-09-08 16:59     77842,,https://repo1.maven.org/maven2/ba/sake/stone-macros_sjs1_2.13/0.2.0/stone-macros_sjs1_2.13-0.2.0.jar
,ba.sake,stone-macros_sjs1_2.13,0.1.0,2020-05-18 22:19     22552,,https://repo1.maven.org/maven2/ba/sake/stone-macros_sjs1_2.13/0.1.0/stone-macros_sjs1_2.13-0.1.0.jar
,ba.sake,stone-macros_sjs1_2.12,0.1.0,2020-05-18 22:19     22595,,https://repo1.maven.org/maven2/ba/sake/stone-macros_sjs1_2.12/0.1.0/stone-macros_sjs1_2.12-0.1.0.jar
,ba.sake,stone-macros_2.13,0.5.0,2020-09-28 23:43     55717,,https://repo1.maven.org/maven2/ba/sake/stone-macros_2.13/0.5.0/stone-macros_2.13-0.5.0.jar
,ba.sake,stone-macros_2.13,0.4.0,2020-09-17 21:51     53268,,https://repo1.maven.org/maven2/ba/sake/stone-macros_2.13/0.4.0/stone-macros_2.13-0.4.0.jar
,ba.sake,stone-macros_2.13,0.3.0,2020-09-17 10:25     53030,,https://repo1.maven.org/maven2/ba/sake/stone-macros_2.13/0.3.0/stone-macros_2.13-0.3.0.jar
,ba.sake,stone-macros_2.13,0.2.1,2020-09-12 19:11     44850,,https://repo1.maven.org/maven2/ba/sake/stone-macros_2.13/0.2.1/stone-macros_2.13-0.2.1.jar
,ba.sake,stone-macros_2.13,0.2.0,2020-09-08 16:59     44715,,https://repo1.maven.org/maven2/ba/sake/stone-macros_2.13/0.2.0/stone-macros_2.13-0.2.0.jar
,ba.sake,stone-macros_2.13,0.1.0,2020-05-18 22:19     13362,,https://repo1.maven.org/maven2/ba/sake/stone-macros_2.13/0.1.0/stone-macros_2.13-0.1.0.jar
,ba.sake,stone-macros_2.13,0.0.3,2020-01-09 17:01     13364,,https://repo1.maven.org/maven2/ba/sake/stone-macros_2.13/0.0.3/stone-macros_2.13-0.0.3.jar
,ba.sake,stone-macros_2.13,0.0.2,2019-12-30 21:57     17794,,https://repo1.maven.org/maven2/ba/sake/stone-macros_2.13/0.0.2/stone-macros_2.13-0.0.2.jar
,ba.sake,stone-macros_2.12,0.1.0,2020-05-18 22:19     13373,,https://repo1.maven.org/maven2/ba/sake/stone-macros_2.12/0.1.0/stone-macros_2.12-0.1.0.jar
,ba.sake,stone-macros_2.12,0.0.3,2020-01-09 17:01     13375,,https://repo1.maven.org/maven2/ba/sake/stone-macros_2.12/0.0.3/stone-macros_2.12-0.0.3.jar
,ba.sake,stone-macros_2.12,0.0.2,2019-12-30 21:57     17823,,https://repo1.maven.org/maven2/ba/sake/stone-macros_2.12/0.0.2/stone-macros_2.12-0.0.2.jar
,ba.sake,squery_3,0.0.6,2023-08-24 06:31     73297,,https://repo1.maven.org/maven2/ba/sake/squery_3/0.0.6/squery_3-0.0.6.jar
,ba.sake,squery_3,0.0.5,2023-03-20 08:24     70838,,https://repo1.maven.org/maven2/ba/sake/squery_3/0.0.5/squery_3-0.0.5.jar
,ba.sake,squery_3,0.0.4,2023-03-17 14:00     69097,,https://repo1.maven.org/maven2/ba/sake/squery_3/0.0.4/squery_3-0.0.4.jar
,ba.sake,squery_3,0.0.3,2023-03-13 14:24     54530,,https://repo1.maven.org/maven2/ba/sake/squery_3/0.0.3/squery_3-0.0.3.jar
,ba.sake,squery_3,0.0.2,2023-03-09 18:41     52352,,https://repo1.maven.org/maven2/ba/sake/squery_3/0.0.2/squery_3-0.0.2.jar
,ba.sake,squery_3,0.0.1,2023-03-09 18:06     49955,,https://repo1.maven.org/maven2/ba/sake/squery_3/0.0.1/squery_3-0.0.1.jar
,ba.sake,sharaf_3,0.0.5,2023-08-31 15:23    134548,,https://repo1.maven.org/maven2/ba/sake/sharaf_3/0.0.5/sharaf_3-0.0.5.jar
,ba.sake,sharaf_3,0.0.4,2023-08-18 07:41    128144,,https://repo1.maven.org/maven2/ba/sake/sharaf_3/0.0.4/sharaf_3-0.0.4.jar
,ba.sake,sharaf_3,0.0.3,2023-08-12 15:34    124225,,https://repo1.maven.org/maven2/ba/sake/sharaf_3/0.0.3/sharaf_3-0.0.3.jar
,ba.sake,sharaf_3,0.0.2,2023-08-11 22:49    124314,,https://repo1.maven.org/maven2/ba/sake/sharaf_3/0.0.2/sharaf_3-0.0.2.jar
,ba.sake,sharaf_3,0.0.1,2023-07-06 12:25    124314,,https://repo1.maven.org/maven2/ba/sake/sharaf_3/0.0.1/sharaf_3-0.0.1.jar
,ba.sake,scalatags_sjs1_2.13,0.9.2-rx3.0,2020-12-08 22:27   1729352,,https://repo1.maven.org/maven2/ba/sake/scalatags_sjs1_2.13/0.9.2-rx3.0/scalatags_sjs1_2.13-0.9.2-rx3.0.jar
,ba.sake,scalatags_sjs1_2.13,0.9.2-rx2,2020-11-23 21:09   1910634,,https://repo1.maven.org/maven2/ba/sake/scalatags_sjs1_2.13/0.9.2-rx2/scalatags_sjs1_2.13-0.9.2-rx2.jar
,ba.sake,scalatags_sjs1_2.13,0.9.2-rx,2020-11-21 18:15   1910343,,https://repo1.maven.org/maven2/ba/sake/scalatags_sjs1_2.13/0.9.2-rx/scalatags_sjs1_2.13-0.9.2-rx.jar
,ba.sake,scalatags_sjs1_2.12,0.9.2-rx3.0,2020-12-08 22:26   1703187,,https://repo1.maven.org/maven2/ba/sake/scalatags_sjs1_2.12/0.9.2-rx3.0/scalatags_sjs1_2.12-0.9.2-rx3.0.jar
,ba.sake,scalatags_sjs1_2.12,0.9.2-rx2,2020-11-23 21:08   1907123,,https://repo1.maven.org/maven2/ba/sake/scalatags_sjs1_2.12/0.9.2-rx2/scalatags_sjs1_2.12-0.9.2-rx2.jar
,ba.sake,scalatags_sjs1_2.12,0.9.2-rx,2020-11-21 18:15   1906924,,https://repo1.maven.org/maven2/ba/sake/scalatags_sjs1_2.12/0.9.2-rx/scalatags_sjs1_2.12-0.9.2-rx.jar
,ba.sake,scalatags_native0.4.0-M2_2.11,0.9.2-rx3.0,2020-12-08 22:28   1366614,,https://repo1.maven.org/maven2/ba/sake/scalatags_native0.4.0-M2_2.11/0.9.2-rx3.0/scalatags_native0.4.0-M2_2.11-0.9.2-rx3.0.jar
,ba.sake,scalatags_native0.4.0-M2_2.11,0.9.2-rx2,2020-11-23 21:11   1563071,,https://repo1.maven.org/maven2/ba/sake/scalatags_native0.4.0-M2_2.11/0.9.2-rx2/scalatags_native0.4.0-M2_2.11-0.9.2-rx2.jar
,ba.sake,scalatags_native0.4.0-M2_2.11,0.9.2-rx,2020-11-21 18:17   1562894,,https://repo1.maven.org/maven2/ba/sake/scalatags_native0.4.0-M2_2.11/0.9.2-rx/scalatags_native0.4.0-M2_2.11-0.9.2-rx.jar
,ba.sake,scalatags_native0.3_2.11,0.9.2-rx3.0,2020-12-08 22:28   1572871,,https://repo1.maven.org/maven2/ba/sake/scalatags_native0.3_2.11/0.9.2-rx3.0/scalatags_native0.3_2.11-0.9.2-rx3.0.jar
,ba.sake,scalatags_native0.3_2.11,0.9.2-rx2,2020-11-23 21:10   1768749,,https://repo1.maven.org/maven2/ba/sake/scalatags_native0.3_2.11/0.9.2-rx2/scalatags_native0.3_2.11-0.9.2-rx2.jar
,ba.sake,scalatags_native0.3_2.11,0.9.2-rx,2020-11-21 18:17   1768578,,https://repo1.maven.org/maven2/ba/sake/scalatags_native0.3_2.11/0.9.2-rx/scalatags_native0.3_2.11-0.9.2-rx.jar
,ba.sake,scalatags_2.13,0.9.2-rx3.0,2020-12-08 22:28    493207,,https://repo1.maven.org/maven2/ba/sake/scalatags_2.13/0.9.2-rx3.0/scalatags_2.13-0.9.2-rx3.0.jar
,ba.sake,scalatags_2.13,0.9.2-rx2,2020-11-23 21:10    702178,,https://repo1.maven.org/maven2/ba/sake/scalatags_2.13/0.9.2-rx2/scalatags_2.13-0.9.2-rx2.jar
,ba.sake,scalatags_2.13,0.9.2-rx,2020-11-21 18:16    702063,,https://repo1.maven.org/maven2/ba/sake/scalatags_2.13/0.9.2-rx/scalatags_2.13-0.9.2-rx.jar
,ba.sake,scalatags_2.12,0.9.2-rx3.0,2020-12-08 22:27    492517,,https://repo1.maven.org/maven2/ba/sake/scalatags_2.12/0.9.2-rx3.0/scalatags_2.12-0.9.2-rx3.0.jar
,ba.sake,scalatags_2.12,0.9.2-rx2,2020-11-23 21:09    700894,,https://repo1.maven.org/maven2/ba/sake/scalatags_2.12/0.9.2-rx2/scalatags_2.12-0.9.2-rx2.jar
,ba.sake,scalatags_2.12,0.9.2-rx,2020-11-21 18:16    700775,,https://repo1.maven.org/maven2/ba/sake/scalatags_2.12/0.9.2-rx/scalatags_2.12-0.9.2-rx.jar
,ba.sake,scalajs-router_sjs1_2.13,0.0.9,2020-11-29 23:47     20522,,https://repo1.maven.org/maven2/ba/sake/scalajs-router_sjs1_2.13/0.0.9/scalajs-router_sjs1_2.13-0.0.9.jar
,ba.sake,scalajs-router_sjs1_2.13,0.0.8,2020-11-29 23:32     21619,,https://repo1.maven.org/maven2/ba/sake/scalajs-router_sjs1_2.13/0.0.8/scalajs-router_sjs1_2.13-0.0.8.jar
,ba.sake,scalajs-router_sjs1_2.13,0.0.7,2020-09-24 21:26     21620,,https://repo1.maven.org/maven2/ba/sake/scalajs-router_sjs1_2.13/0.0.7/scalajs-router_sjs1_2.13-0.0.7.jar
,ba.sake,scalajs-router_sjs1_2.13,0.0.6,2020-09-24 14:37     21419,,https://repo1.maven.org/maven2/ba/sake/scalajs-router_sjs1_2.13/0.0.6/scalajs-router_sjs1_2.13-0.0.6.jar
